tick | mnemonic
3341 | shadow_acc[31:0] -> mem(shadow_ar)
3342 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3343 | if Z set: jmp @fetch
3344 | pc + extended(dr[22:0]) -> pc
3345 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3346 | dr[22:0] + pc -> ar
3347 | mem(ar)[31:0] -> dr
3348 | dr[31:0] -> acc
3349 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3350 | dr[22:0] + pc -> ar
3351 | mem(ar)[31:0] -> dr
3352 | acc + mem(ar) -> acc
3353 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3354 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3355 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3356 | dr[22:0] + pc -> ar
3357 | mem(ar)[31:0] -> dr
3358 | dr[31:0] -> acc
3359 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3360 | dr[22:0] + pc -> ar
3361 | mem(ar)[31:0] -> dr
3362 | acc * mem(ar) -> acc
3363 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3364 | dr[22:0] + pc -> ar
3365 | mem(ar)[31:0] -> dr
3366 | acc + mem(ar) -> acc
3367 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3368 | dr[22:0] + pc -> ar
3369 | acc[31:0] -> mem(ar)
3370 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3371 | dr[22:0] + pc -> ar
3372 | mem(ar)[31:0] -> dr
3373 | dr[31:0] -> acc
3374 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3375 | acc - 1 -> acc
3376 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3377 | dr[22:0] + pc -> ar
3378 | acc[31:0] -> mem(ar)
3379 | shadow_acc[31:0] -> mem(shadow_ar)
3380 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3381 | if Z set: jmp @fetch
3382 | pc + extended(dr[22:0]) -> pc
3383 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3384 | dr[22:0] + pc -> ar
3385 | mem(ar)[31:0] -> dr
3386 | dr[31:0] -> acc
3387 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3388 | dr[22:0] + pc -> ar
3389 | mem(ar)[31:0] -> dr
3390 | acc + mem(ar) -> acc
3391 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3392 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3393 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3394 | dr[22:0] + pc -> ar
3395 | mem(ar)[31:0] -> dr
3396 | dr[31:0] -> acc
3397 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3398 | dr[22:0] + pc -> ar
3399 | mem(ar)[31:0] -> dr
3400 | acc * mem(ar) -> acc
3401 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3402 | dr[22:0] + pc -> ar
3403 | mem(ar)[31:0] -> dr
3404 | acc + mem(ar) -> acc
3405 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3406 | dr[22:0] + pc -> ar
3407 | acc[31:0] -> mem(ar)
3408 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3409 | dr[22:0] + pc -> ar
3410 | mem(ar)[31:0] -> dr
3411 | dr[31:0] -> acc
3412 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3413 | acc - 1 -> acc
3414 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3415 | dr[22:0] + pc -> ar
3416 | acc[31:0] -> mem(ar)
3417 | shadow_acc[31:0] -> mem(shadow_ar)
3418 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3419 | if Z set: jmp @fetch
3420 | pc + extended(dr[22:0]) -> pc
3421 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3422 | dr[22:0] + pc -> ar
3423 | mem(ar)[31:0] -> dr
3424 | dr[31:0] -> acc
3425 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3426 | dr[22:0] + pc -> ar
3427 | mem(ar)[31:0] -> dr
3428 | acc + mem(ar) -> acc
3429 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3430 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3431 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3432 | dr[22:0] + pc -> ar
3433 | mem(ar)[31:0] -> dr
3434 | dr[31:0] -> acc
3435 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3436 | dr[22:0] + pc -> ar
3437 | mem(ar)[31:0] -> dr
3438 | acc * mem(ar) -> acc
3439 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3440 | dr[22:0] + pc -> ar
3441 | mem(ar)[31:0] -> dr
3442 | acc + mem(ar) -> acc
3443 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3444 | dr[22:0] + pc -> ar
3445 | acc[31:0] -> mem(ar)
3446 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3447 | dr[22:0] + pc -> ar
3448 | mem(ar)[31:0] -> dr
3449 | dr[31:0] -> acc
3450 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3451 | acc - 1 -> acc
3452 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3453 | dr[22:0] + pc -> ar
3454 | acc[31:0] -> mem(ar)
3455 | shadow_acc[31:0] -> mem(shadow_ar)
3456 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3457 | if Z set: jmp @fetch
3458 | pc + extended(dr[22:0]) -> pc
3459 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3460 | dr[22:0] + pc -> ar
3461 | mem(ar)[31:0] -> dr
3462 | dr[31:0] -> acc
3463 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3464 | dr[22:0] + pc -> ar
3465 | mem(ar)[31:0] -> dr
3466 | acc + mem(ar) -> acc
3467 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3468 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3469 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3470 | dr[22:0] + pc -> ar
3471 | mem(ar)[31:0] -> dr
3472 | dr[31:0] -> acc
3473 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3474 | dr[22:0] + pc -> ar
3475 | mem(ar)[31:0] -> dr
3476 | acc * mem(ar) -> acc
3477 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3478 | dr[22:0] + pc -> ar
3479 | mem(ar)[31:0] -> dr
3480 | acc + mem(ar) -> acc
3481 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3482 | dr[22:0] + pc -> ar
3483 | acc[31:0] -> mem(ar)
3484 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3485 | dr[22:0] + pc -> ar
3486 | mem(ar)[31:0] -> dr
3487 | dr[31:0] -> acc
3488 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3489 | acc - 1 -> acc
3490 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3491 | dr[22:0] + pc -> ar
3492 | acc[31:0] -> mem(ar)
3493 | shadow_acc[31:0] -> mem(shadow_ar)
3494 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3495 | if Z set: jmp @fetch
3496 | pc + extended(dr[22:0]) -> pc
3497 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3498 | dr[22:0] + pc -> ar
3499 | mem(ar)[31:0] -> dr
3500 | dr[31:0] -> acc
3501 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3502 | dr[22:0] + pc -> ar
3503 | mem(ar)[31:0] -> dr
3504 | acc + mem(ar) -> acc
3505 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3506 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3507 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3508 | dr[22:0] + pc -> ar
3509 | mem(ar)[31:0] -> dr
3510 | dr[31:0] -> acc
3511 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3512 | dr[22:0] + pc -> ar
3513 | mem(ar)[31:0] -> dr
3514 | acc * mem(ar) -> acc
3515 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3516 | dr[22:0] + pc -> ar
3517 | mem(ar)[31:0] -> dr
3518 | acc + mem(ar) -> acc
3519 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3520 | dr[22:0] + pc -> ar
3521 | acc[31:0] -> mem(ar)
3522 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3523 | dr[22:0] + pc -> ar
3524 | mem(ar)[31:0] -> dr
3525 | dr[31:0] -> acc
3526 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3527 | acc - 1 -> acc
3528 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3529 | dr[22:0] + pc -> ar
3530 | acc[31:0] -> mem(ar)
3531 | shadow_acc[31:0] -> mem(shadow_ar)
3532 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3533 | if Z set: jmp @fetch
3534 | pc + extended(dr[22:0]) -> pc
3535 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3536 | dr[22:0] + pc -> ar
3537 | mem(ar)[31:0] -> dr
3538 | dr[31:0] -> acc
3539 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3540 | dr[22:0] + pc -> ar
3541 | mem(ar)[31:0] -> dr
3542 | acc + mem(ar) -> acc
3543 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3544 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3545 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3546 | dr[22:0] + pc -> ar
3547 | mem(ar)[31:0] -> dr
3548 | dr[31:0] -> acc
3549 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3550 | dr[22:0] + pc -> ar
3551 | mem(ar)[31:0] -> dr
3552 | acc * mem(ar) -> acc
3553 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3554 | dr[22:0] + pc -> ar
3555 | mem(ar)[31:0] -> dr
3556 | acc + mem(ar) -> acc
3557 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3558 | dr[22:0] + pc -> ar
3559 | acc[31:0] -> mem(ar)
3560 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3561 | dr[22:0] + pc -> ar
3562 | mem(ar)[31:0] -> dr
3563 | dr[31:0] -> acc
3564 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3565 | acc - 1 -> acc
3566 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3567 | dr[22:0] + pc -> ar
3568 | acc[31:0] -> mem(ar)
3569 | shadow_acc[31:0] -> mem(shadow_ar)
3570 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3571 | if Z set: jmp @fetch
3572 | pc + extended(dr[22:0]) -> pc
3573 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3574 | dr[22:0] + pc -> ar
3575 | mem(ar)[31:0] -> dr
3576 | dr[31:0] -> acc
3577 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3578 | dr[22:0] + pc -> ar
3579 | mem(ar)[31:0] -> dr
3580 | acc + mem(ar) -> acc
3581 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3582 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3583 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3584 | dr[22:0] + pc -> ar
3585 | mem(ar)[31:0] -> dr
3586 | dr[31:0] -> acc
3587 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3588 | dr[22:0] + pc -> ar
3589 | mem(ar)[31:0] -> dr
3590 | acc * mem(ar) -> acc
3591 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3592 | dr[22:0] + pc -> ar
3593 | mem(ar)[31:0] -> dr
3594 | acc + mem(ar) -> acc
3595 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3596 | dr[22:0] + pc -> ar
3597 | acc[31:0] -> mem(ar)
3598 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3599 | dr[22:0] + pc -> ar
3600 | mem(ar)[31:0] -> dr
3601 | dr[31:0] -> acc
3602 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3603 | acc - 1 -> acc
3604 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3605 | dr[22:0] + pc -> ar
3606 | acc[31:0] -> mem(ar)
3607 | shadow_acc[31:0] -> mem(shadow_ar)
3608 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3609 | if Z set: jmp @fetch
3610 | pc + extended(dr[22:0]) -> pc
3611 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3612 | dr[22:0] + pc -> ar
3613 | mem(ar)[31:0] -> dr
3614 | dr[31:0] -> acc
3615 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3616 | dr[22:0] + pc -> ar
3617 | mem(ar)[31:0] -> dr
3618 | acc + mem(ar) -> acc
3619 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3620 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3621 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3622 | dr[22:0] + pc -> ar
3623 | mem(ar)[31:0] -> dr
3624 | dr[31:0] -> acc
3625 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3626 | dr[22:0] + pc -> ar
3627 | mem(ar)[31:0] -> dr
3628 | acc * mem(ar) -> acc
3629 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3630 | dr[22:0] + pc -> ar
3631 | mem(ar)[31:0] -> dr
3632 | acc + mem(ar) -> acc
3633 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3634 | dr[22:0] + pc -> ar
3635 | acc[31:0] -> mem(ar)
3636 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3637 | dr[22:0] + pc -> ar
3638 | mem(ar)[31:0] -> dr
3639 | dr[31:0] -> acc
3640 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3641 | acc - 1 -> acc
3642 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3643 | dr[22:0] + pc -> ar
3644 | acc[31:0] -> mem(ar)
3645 | shadow_acc[31:0] -> mem(shadow_ar)
3646 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3647 | if Z set: jmp @fetch
3648 | pc + extended(dr[22:0]) -> pc
3649 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3650 | dr[22:0] + pc -> ar
3651 | mem(ar)[31:0] -> dr
3652 | dr[31:0] -> acc
3653 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3654 | dr[22:0] + pc -> ar
3655 | mem(ar)[31:0] -> dr
3656 | acc + mem(ar) -> acc
3657 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3658 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3659 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3660 | dr[22:0] + pc -> ar
3661 | mem(ar)[31:0] -> dr
3662 | dr[31:0] -> acc
3663 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3664 | dr[22:0] + pc -> ar
3665 | mem(ar)[31:0] -> dr
3666 | acc * mem(ar) -> acc
3667 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3668 | dr[22:0] + pc -> ar
3669 | mem(ar)[31:0] -> dr
3670 | acc + mem(ar) -> acc
3671 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3672 | dr[22:0] + pc -> ar
3673 | acc[31:0] -> mem(ar)
3674 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3675 | dr[22:0] + pc -> ar
3676 | mem(ar)[31:0] -> dr
3677 | dr[31:0] -> acc
3678 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3679 | acc - 1 -> acc
3680 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3681 | dr[22:0] + pc -> ar
3682 | acc[31:0] -> mem(ar)
3683 | shadow_acc[31:0] -> mem(shadow_ar)
3684 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3685 | if Z set: jmp @fetch
3686 | pc + extended(dr[22:0]) -> pc
3687 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3688 | dr[22:0] + pc -> ar
3689 | mem(ar)[31:0] -> dr
3690 | dr[31:0] -> acc
3691 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3692 | dr[22:0] + pc -> ar
3693 | mem(ar)[31:0] -> dr
3694 | acc + mem(ar) -> acc
3695 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3696 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3697 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3698 | dr[22:0] + pc -> ar
3699 | mem(ar)[31:0] -> dr
3700 | dr[31:0] -> acc
3701 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3702 | dr[22:0] + pc -> ar
3703 | mem(ar)[31:0] -> dr
3704 | acc * mem(ar) -> acc
3705 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3706 | dr[22:0] + pc -> ar
3707 | mem(ar)[31:0] -> dr
3708 | acc + mem(ar) -> acc
3709 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3710 | dr[22:0] + pc -> ar
3711 | acc[31:0] -> mem(ar)
3712 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3713 | dr[22:0] + pc -> ar
3714 | mem(ar)[31:0] -> dr
3715 | dr[31:0] -> acc
3716 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3717 | acc - 1 -> acc
3718 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3719 | dr[22:0] + pc -> ar
3720 | acc[31:0] -> mem(ar)
3721 | shadow_acc[31:0] -> mem(shadow_ar)
3722 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3723 | if Z set: jmp @fetch
3724 | pc + extended(dr[22:0]) -> pc
3725 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3726 | dr[22:0] + pc -> ar
3727 | mem(ar)[31:0] -> dr
3728 | dr[31:0] -> acc
3729 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3730 | dr[22:0] + pc -> ar
3731 | mem(ar)[31:0] -> dr
3732 | acc + mem(ar) -> acc
3733 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3734 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3735 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3736 | dr[22:0] + pc -> ar
3737 | mem(ar)[31:0] -> dr
3738 | dr[31:0] -> acc
3739 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3740 | dr[22:0] + pc -> ar
3741 | mem(ar)[31:0] -> dr
3742 | acc * mem(ar) -> acc
3743 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3744 | dr[22:0] + pc -> ar
3745 | mem(ar)[31:0] -> dr
3746 | acc + mem(ar) -> acc
3747 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3748 | dr[22:0] + pc -> ar
3749 | acc[31:0] -> mem(ar)
3750 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3751 | dr[22:0] + pc -> ar
3752 | mem(ar)[31:0] -> dr
3753 | dr[31:0] -> acc
3754 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3755 | acc - 1 -> acc
3756 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3757 | dr[22:0] + pc -> ar
3758 | acc[31:0] -> mem(ar)
3759 | shadow_acc[31:0] -> mem(shadow_ar)
3760 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3761 | if Z set: jmp @fetch
3762 | pc + extended(dr[22:0]) -> pc
3763 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3764 | dr[22:0] + pc -> ar
3765 | mem(ar)[31:0] -> dr
3766 | dr[31:0] -> acc
3767 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3768 | dr[22:0] + pc -> ar
3769 | mem(ar)[31:0] -> dr
3770 | acc + mem(ar) -> acc
3771 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3772 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3773 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3774 | dr[22:0] + pc -> ar
3775 | mem(ar)[31:0] -> dr
3776 | dr[31:0] -> acc
3777 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3778 | dr[22:0] + pc -> ar
3779 | mem(ar)[31:0] -> dr
3780 | acc * mem(ar) -> acc
3781 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3782 | dr[22:0] + pc -> ar
3783 | mem(ar)[31:0] -> dr
3784 | acc + mem(ar) -> acc
3785 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3786 | dr[22:0] + pc -> ar
3787 | acc[31:0] -> mem(ar)
3788 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3789 | dr[22:0] + pc -> ar
3790 | mem(ar)[31:0] -> dr
3791 | dr[31:0] -> acc
3792 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3793 | acc - 1 -> acc
3794 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3795 | dr[22:0] + pc -> ar
3796 | acc[31:0] -> mem(ar)
3797 | shadow_acc[31:0] -> mem(shadow_ar)
3798 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3799 | if Z set: jmp @fetch
3800 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3801 | dr[22:0] + pc -> ar
3802 | mem(ar)[31:0] -> dr
3803 | dr[31:0] -> acc
3804 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3805 | dr[22:0] + pc -> ar
3806 | mem(ar)[31:0] -> dr
3807 | acc * mem(ar) -> acc
3808 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3809 | dr[22:0] + pc -> ar
3810 | acc[31:0] -> mem(ar)
3811 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3812 | dr[22:0] + pc -> ar
3813 | mem(ar)[31:0] -> dr
3814 | acc - mem(ar) -> acc
3815 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3816 | dr[22:0] -> output address
3817 | acc -> output
3818 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3819 | halt
-------------------------------------------------
Program executed after 3819 ticks. Final state:
in: 
[]
out: 
[25164150]
memory_dump:
  [0x0000] 03 80 00 40 0b 00 00 40 1f 80 00 3c 03 80 00 34
  [0x0010] 1e 00 00 30 0b 00 00 34 07 80 00 30 03 80 00 24
  [0x0020] 02 80 00 00 21 00 00 1c 16 ff ff d4 03 80 00 18
  [0x0030] 1e 00 00 14 07 80 00 18 0d 00 00 10 13 80 00 00
  [0x0040] 00 80 00 00 00 00 00 00 00 00 13 ba 00 05 29 ae
  [0x0050] 01 85 23 24 00 00 00 00 00 00 00 00 00 00 00 00
